x,y,part.a,part.b,dist,soil,ffreq
178780,329900,0,1,0.135709,1,1
178820,329900,0,1,0.157469,1,3
178860,329900,0,1,0.179208,1,3
178900,329900,0,1,0.184614,1,3
178940,329900,0,1,0.20637,1,3
178980,329900,0,1,0.228123,1,3
179020,329900,0,1,0.244466,1,3
179060,329900,0,1,0.255335,1,3
179100,329900,0,1,0.255333,1,3
179140,329900,0,1,0.249863,1,3
179180,329900,0,1,0.23359,1,3
179220,329900,0,1,0.222718,1,3
179260,329900,0,1,0.20637,1,3
179300,329900,0,1,0.190091,1,3
179340,329900,0,1,0.179216,1,2
179380,329900,0,1,0.157469,1,2
179420,329900,0,1,0.135709,1,2
179460,329900,0,1,0.119308,1,2
179500,329900,0,1,0.103027,1,2
179540,329900,0,1,0.0812247,1,2
179580,329900,0,1,0.0593662,1,2
179620,329900,0,1,0.0373395,1,2
179660,329900,0,1,0.0122243,1,2
179700,329900,0,1,0,1,2
178540,329860,0,1,0,1,1
178580,329860,0,1,0.00135803,1,1
178620,329860,0,1,0.0316663,1,1
178660,329860,0,1,0.059361,1,1
178700,329860,0,1,0.0756869,1,1
178740,329860,0,1,0.0921598,1,1
178780,329860,0,1,0.113941,1,1
178820,329860,0,1,0.135692,1,3
178860,329860,0,1,0.141086,1,3
178900,329860,0,1,0.162853,1,1
178940,329860,0,1,0.184614,1,3
178980,329860,0,1,0.200968,1,3
179020,329860,0,1,0.211841,1,3
179060,329860,0,1,0.228107,1,3
179100,329860,0,1,0.22809,1,3
179140,329860,0,1,0.211835,1,3
179180,329860,0,1,0.206359,1,3
179220,329860,0,1,0.190089,1,3
179260,329860,0,1,0.179216,1,3
179300,329860,0,1,0.162853,1,3
179340,329860,0,1,0.146576,1,3
179380,329860,0,1,0.1357,1,3
179420,329860,0,1,0.113941,1,2
179460,329860,0,1,0.0921598,1,2
179500,329860,0,1,0.0756869,1,2
179540,329860,0,1,0.0593636,1,2
179580,329860,0,1,0.0373395,1,2
179620,329860,0,1,0.0122243,1,2
179660,329860,0,1,0,1,2
178580,329820,0,1,0,1,1
178620,329820,0,1,0.0122243,1,1
178660,329820,0,1,0.0316663,1,1
178700,329820,0,1,0.0484965,1,1
178740,329820,0,1,0.070355,1,1
178780,329820,0,1,0.0921435,1,1
178820,329820,0,1,0.0975136,1,1
178860,329820,0,1,0.119308,1,1
178900,329820,0,1,0.141086,1,1
178940,329820,0,1,0.157461,1,1
178980,329820,0,1,0.168333,1,3
179020,329820,0,1,0.184603,1,3
179060,329820,0,1,0.184619,1,3
179100,329820,0,1,0.184603,1,3
179140,329820,0,1,0.184581,1,3
179180,329820,0,1,0.168328,1,3
179220,329820,0,1,0.162842,1,3
179260,329820,0,1,0.146573,1,3
179300,329820,0,1,0.1357,1,3
179340,329820,0,1,0.119308,1,3
179380,329820,0,1,0.103027,1,3
179420,329820,0,1,0.0921516,1,3
179460,329820,0,1,0.070355,1,3
179500,329820,0,1,0.0484965,1,2
179540,329820,0,1,0.0316663,1,2
179580,329820,0,1,0.0122243,1,2
179620,329820,0,1,0,1,2
178620,329780,0,1,0,1,1
178660,329780,0,1,0.00135803,1,1
178700,329780,0,1,0.0264697,1,1
178740,329780,0,1,0.0484831,1,1
178780,329780,0,1,0.0537889,1,1
178820,329780,0,1,0.0756869,1,1
178860,329780,0,1,0.0975136,1,1
178900,329780,0,1,0.113932,1,1
178940,329780,0,1,0.124805,1,1
178980,329780,0,1,0.141075,1,1
179020,329780,0,1,0.14657,1,3
179060,329780,0,1,0.162798,1,3
179100,329780,0,1,0.146562,1,3
179140,329780,0,1,0.141075,1,3
179180,329780,0,1,0.141053,1,3
179220,329780,0,1,0.1248,1,3
179260,329780,0,1,0.119297,1,3
179300,329780,0,1,0.103024,1,3
179340,329780,0,1,0.0921516,1,3
179380,329780,0,1,0.0756869,1,3
179420,329780,0,1,0.0593636,1,2
179460,329780,0,1,0.0484884,1,2
179500,329780,0,1,0.0264697,1,2
179540,329780,0,1,0.00135803,1,2
179580,329780,0,1,0,1,2
178660,329740,0,1,0,1,1
178700,329740,0,1,0.00135803,1,1
178740,329740,0,1,0.0054321,1,1
178780,329740,0,1,0.0316663,1,1
178820,329740,0,1,0.0537889,1,1
178860,329740,0,1,0.0703468,1,1
178900,329740,0,1,0.0812194,1,1
178940,329740,0,1,0.0975026,1,1
178980,329740,0,1,0.103021,1,1
179020,329740,0,1,0.119286,1,3
179060,329740,0,1,0.119275,1,3
179100,329740,0,1,0.119259,1,2
179140,329740,0,1,0.103019,1,3
179180,329740,0,1,0.0975026,1,3
179220,329740,0,1,0.0974806,1,3
179260,329740,0,1,0.0812167,1,3
179300,329740,0,1,0.0756759,1,3
179340,329740,0,1,0.059361,1,3
179380,329740,0,1,0.0484884,1,2
179420,329740,0,1,0.0316663,1,2
179460,329740,0,1,0.0122243,1,2
179500,329740,0,1,0.00135803,1,2
179540,329740,0,1,0,1,2
178740,329700,0,1,0,1,1
178780,329700,0,1,0.0054321,1,1
178820,329700,0,1,0.0264645,1,1
178860,329700,0,1,0.0373369,1,1
178900,329700,0,1,0.0537778,1,1
178940,329700,0,1,0.059361,1,1
178980,329700,0,1,0.0756649,1,1
179020,329700,0,1,0.0756869,1,1
179060,329700,0,1,0.0756759,1,2
179100,329700,0,1,0.0756594,1,2
179140,329700,0,1,0.0756594,1,2
179180,329700,0,1,0.059361,1,2
179220,329700,0,1,0.0537778,1,3
179260,329700,0,1,0.0537723,1,3
179300,329700,0,1,0.0373369,1,2
179340,329700,0,1,0.0316606,1,2
179380,329700,0,1,0.0122243,1,2
179420,329700,0,1,0.00135803,1,2
179460,329700,0,1,0,1,2
178780,329660,0,1,0,1,1
178820,329660,0,1,0,1,1
178860,329660,0,1,0.0054321,1,1
178900,329660,0,1,0.0122243,1,1
178940,329660,0,1,0.0316606,1,1
178980,329660,0,1,0.0316663,1,1
179020,329660,0,1,0.0484831,1,1
179060,329660,0,1,0.0373369,1,1
179100,329660,0,1,0.0316606,1,2
179140,329660,0,1,0.0316606,1,2
179180,329660,0,1,0.0316606,1,2
179220,329660,0,1,0.0122243,1,2
179260,329660,0,1,0.0054321,1,2
179300,329660,0,1,0.0054321,1,2
179340,329660,0,1,0,1,2
179380,329660,0,1,0,1,2
178900,329620,0,1,0,1,1
178940,329620,0,1,0,1,1
178980,329620,0,1,0.00135803,1,1
179020,329620,0,1,0.0054321,1,1
179060,329620,0,1,0.0054321,1,1
179100,329620,0,1,0,1,1
179140,329620,0,1,0,1,2
179180,329620,0,1,0,1,2
179220,329620,0,1,0,1,2
